invoice_line_id,tracking_id,client,carrier,service,invoice_date,billed_total,expected_total,variance_usd,exception_type,recovery_usd
178796,1Z000178796,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-11-30,9.66,8.54,1.12,rate_variance,1.12
215083,1Z000215083,Ironline Industrial,NationalExpress,NEX_GROUND,2025-01-10,16.99,15.87,1.12,weight_discrepancy,1.12
120372,1Z000120372,Ironline Industrial,NationalExpress,NEX_GROUND,2025-10-04,17.41,16.29,1.12,weight_discrepancy,1.12
140414,1Z000140414,Northwind Apparel,NationalExpress,NEX_GROUND,2025-04-22,19.09,17.96,1.13,rate_variance,1.12
126032,1Z000126032,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-12-25,19.11,17.7,1.41,rate_variance,1.12
149523,1Z000149523,Northwind Apparel,PostalDirect,PSD_ECONOMY,2025-09-27,9.24,8.12,1.12,rate_variance,1.12
249446,1Z000249446,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-06-10,10.11,8.99,1.12,rate_variance,1.12
161970,1Z000161970,Ironline Industrial,NationalExpress,NEX_GROUND,2025-02-13,10.31,9.18,1.13,rate_variance,1.12
116935,1Z000116935,Northwind Apparel,RegionalGrid,RGX_REGIONAL,2025-08-08,14.23,13.1,1.13,weight_discrepancy,1.12
42730,1Z000042730,Ironline Industrial,NationalExpress,NEX_GROUND,2025-07-26,15.96,14.84,1.12,dim_misapplication,1.12
171417,1Z000171417,Verity Beauty,NationalExpress,NEX_GROUND,2025-09-02,24.74,23.62,1.12,weight_discrepancy,1.12
23804,1Z000023804,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-12-25,21.05,19.38,1.67,rate_variance,1.12
175033,1Z000175033,Ironline Industrial,NationalExpress,NEX_GROUND,2025-02-17,21.03,19.9,1.13,weight_discrepancy,1.12
66659,1Z000066659,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-06-07,9.41,8.29,1.12,rate_variance,1.12
218217,1Z000218217,Cascade Supplements,NationalExpress,NEX_GROUND,2025-07-17,16.83,15.71,1.12,weight_discrepancy,1.12
110132,1Z000110132,Ironline Industrial,NationalExpress,NEX_GROUND,2025-07-17,15.93,14.81,1.12,weight_discrepancy,1.12
171020,1Z000171020,Harbor Home Goods,ContinentalParcel,CPX_GROUND,2025-12-26,33.7,32.03,1.67,rate_variance,1.12
219941,1Z000219941,Ironline Industrial,NationalExpress,NEX_GROUND,2025-01-11,14.38,13.26,1.12,weight_discrepancy,1.12
11419,1Z000011419,Ironline Industrial,RegionalGrid,RGX_REGIONAL,2025-06-08,14.46,13.36,1.1,weight_discrepancy,1.11
213786,1Z000213786,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-05-06,17.48,16.37,1.11,rate_variance,1.11
28431,1Z000028431,Northwind Apparel,NationalExpress,NEX_GROUND,2025-07-18,21.79,20.68,1.11,rate_variance,1.11
244128,1Z000244128,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-04-23,23.45,22.33,1.12,dim_misapplication,1.11
89198,1Z000089198,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-12-02,27.18,25.53,1.65,dim_misapplication,1.11
210387,1Z000210387,Northwind Apparel,NationalExpress,NEX_GROUND,2025-12-23,18.35,16.95,1.4,rate_variance,1.11
163366,1Z000163366,Northwind Apparel,PostalDirect,PSD_ECONOMY,2025-04-01,9.62,8.51,1.11,rate_variance,1.11
84179,1Z000084179,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-06-07,23.52,22.4,1.12,dim_misapplication,1.11
164338,1Z000164338,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-11-25,25.48,23.83,1.65,rate_variance,1.11
204145,1Z000204145,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-09-08,21.51,20.4,1.11,rate_variance,1.11
29717,1Z000029717,Ironline Industrial,NationalExpress,NEX_GROUND,2025-08-06,14.26,13.14,1.12,rate_variance,1.11
235455,1Z000235455,Northwind Apparel,NationalExpress,NEX_GROUND,2025-02-07,18.94,17.83,1.11,rate_variance,1.11
122725,1Z000122725,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-11-20,19.48,18.09,1.39,rate_variance,1.11
194505,1Z000194505,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-04-22,23.45,22.33,1.12,dim_misapplication,1.11
212104,1Z000212104,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-11-01,26.99,25.37,1.62,dim_misapplication,1.11
165223,1Z000165223,Northwind Apparel,PostalDirect,PSD_ECONOMY,2025-08-31,9.62,8.51,1.11,rate_variance,1.11
165034,1Z000165034,Verity Beauty,NationalExpress,NEX_GROUND,2025-07-27,16.02,14.91,1.11,rate_variance,1.11
155981,1Z000155981,Ironline Industrial,NationalExpress,NEX_GROUND,2025-08-28,13.63,12.51,1.12,weight_discrepancy,1.11
125200,1Z000125200,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-11-11,27.18,25.53,1.65,dim_misapplication,1.11
17759,1Z000017759,Northwind Apparel,NationalExpress,NEX_GROUND,2025-09-08,22.57,21.45,1.12,rate_variance,1.11
216539,1Z000216539,Ironline Industrial,NationalExpress,NEX_GROUND,2025-06-04,23.8,22.7,1.1,fuel_percentage_error,1.11
198211,1Z000198211,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-10-10,15.5,14.39,1.11,rate_variance,1.11
89117,1Z000089117,Northwind Apparel,PostalDirect,PSD_ECONOMY,2025-08-31,11.06,9.95,1.11,rate_variance,1.11
126157,1Z000126157,Verity Beauty,NationalExpress,NEX_GROUND,2025-11-16,25.47,24.06,1.41,rate_variance,1.11
23416,1Z000023416,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-04-27,29.11,28.0,1.11,dim_misapplication,1.11
35641,1Z000035641,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-02-02,10.09,8.99,1.1,rate_variance,1.1
209766,1Z000209766,Ironline Industrial,ContinentalParcel,CPX_GROUND,2025-06-01,12.02,10.92,1.1,rate_variance,1.1
88148,1Z000088148,Lumen Electronics,ContinentalParcel,CPX_SAVER,2025-09-29,30.76,29.66,1.1,dim_misapplication,1.1
19100,1Z000019100,Ironline Industrial,RegionalGrid,RGX_REGIONAL,2025-02-18,9.22,8.13,1.09,weight_discrepancy,1.1
248487,1Z000248487,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-09-06,10.78,9.68,1.1,rate_variance,1.1
84291,1Z000084291,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-09-12,16.21,15.11,1.1,rate_variance,1.1
239966,1Z000239966,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-11-21,9.0,7.9,1.1,rate_variance,1.1
146344,1Z000146344,Northwind Apparel,NationalExpress,NEX_GROUND,2025-12-01,26.72,25.33,1.39,rate_variance,1.1
23406,1Z000023406,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-01-17,26.78,25.19,1.59,dim_misapplication,1.1
127805,1Z000127805,Northwind Apparel,NationalExpress,NEX_GROUND,2025-09-16,16.15,15.04,1.11,rate_variance,1.1
104580,1Z000104580,Ironline Industrial,RegionalGrid,RGX_REGIONAL,2025-04-25,16.98,15.88,1.1,weight_discrepancy,1.1
216499,1Z000216499,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-12-07,12.01,10.91,1.1,rate_variance,1.1
172143,1Z000172143,Lumen Electronics,ContinentalParcel,CPX_SAVER,2025-07-27,34.08,32.98,1.1,weight_discrepancy,1.1
62554,1Z000062554,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-05-24,22.06,20.96,1.1,rate_variance,1.1
110336,1Z000110336,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-10-03,21.51,20.4,1.11,rate_variance,1.1
91145,1Z000091145,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-01-31,23.2,22.09,1.11,dim_misapplication,1.1
166819,1Z000166819,Ironline Industrial,ContinentalParcel,CPX_GROUND,2025-07-08,41.41,40.31,1.1,fuel_percentage_error,1.1
60994,1Z000060994,Northwind Apparel,NationalExpress,NEX_GROUND,2025-12-31,17.18,15.79,1.39,rate_variance,1.1
46442,1Z000046442,Northwind Apparel,NationalExpress,NEX_GROUND,2025-04-14,20.33,19.23,1.1,rate_variance,1.1
45584,1Z000045584,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-03-27,11.47,10.37,1.1,rate_variance,1.1
136392,1Z000136392,Northwind Apparel,NationalExpress,NEX_GROUND,2025-08-22,14.97,13.86,1.11,rate_variance,1.1
246503,1Z000246503,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-08-14,17.94,16.84,1.1,rate_variance,1.1
194218,1Z000194218,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-09-05,20.08,18.99,1.09,rate_variance,1.1
145210,1Z000145210,Verity Beauty,NationalExpress,NEX_GROUND,2025-06-26,17.18,16.07,1.11,rate_variance,1.1
116238,1Z000116238,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-05-18,10.93,9.83,1.1,rate_variance,1.1
106074,1Z000106074,Verity Beauty,NationalExpress,NEX_GROUND,2025-11-13,32.01,30.62,1.39,fuel_percentage_error,1.1
184861,1Z000184861,Verity Beauty,NationalExpress,NEX_GROUND,2025-07-07,25.39,24.29,1.1,rate_variance,1.1
234074,1Z000234074,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-10-18,32.05,30.68,1.37,fuel_percentage_error,1.1
151561,1Z000151561,Ironline Industrial,NationalExpress,NEX_GROUND,2025-01-28,14.36,13.26,1.1,rate_variance,1.1
33651,1Z000033651,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-10-12,11.47,10.37,1.1,rate_variance,1.1
168423,1Z000168423,Ironline Industrial,RegionalGrid,RGX_REGIONAL,2025-07-25,15.04,13.95,1.09,weight_discrepancy,1.09
100181,1Z000100181,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-09-11,9.63,8.54,1.09,rate_variance,1.09
77267,1Z000077267,Cascade Supplements,RegionalGrid,RGX_REGIONAL,2025-03-15,15.43,14.34,1.09,weight_discrepancy,1.09
42325,1Z000042325,Lumen Electronics,ContinentalParcel,CPX_SAVER,2025-01-30,41.63,40.54,1.09,fuel_percentage_error,1.09
195020,1Z000195020,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-08-30,24.79,23.7,1.09,fuel_percentage_error,1.09
61484,1Z000061484,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-11-30,9.38,8.29,1.09,rate_variance,1.09
51955,1Z000051955,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-10-19,8.69,7.6,1.09,rate_variance,1.09
114535,1Z000114535,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-08-12,15.02,13.94,1.08,rate_variance,1.09
83075,1Z000083075,Ironline Industrial,NationalExpress,NEX_GROUND,2025-11-06,32.28,31.18,1.1,fuel_percentage_error,1.09
137334,1Z000137334,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-08-31,15.02,13.94,1.08,rate_variance,1.09
130353,1Z000130353,Northwind Apparel,NationalExpress,NEX_GROUND,2025-11-27,21.49,19.87,1.62,rate_variance,1.09
19685,1Z000019685,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-04-10,24.04,22.95,1.09,rate_variance,1.09
19757,1Z000019757,Verity Beauty,NationalExpress,NEX_GROUND,2025-09-25,18.1,17.01,1.09,rate_variance,1.09
136671,1Z000136671,Verity Beauty,NationalExpress,NEX_GROUND,2025-02-13,17.06,15.96,1.1,rate_variance,1.09
10513,1Z000010513,Verity Beauty,NationalExpress,NEX_GROUND,2025-11-09,21.32,19.95,1.37,rate_variance,1.09
115103,1Z000115103,Northwind Apparel,NationalExpress,NEX_GROUND,2025-07-16,16.14,15.06,1.08,rate_variance,1.09
67071,1Z000067071,Northwind Apparel,NationalExpress,NEX_2DAY,2025-10-17,61.83,60.07,1.76,fuel_percentage_error,1.09
128589,1Z000128589,Ironline Industrial,ContinentalParcel,CPX_GROUND,2025-03-03,25.46,24.37,1.09,fuel_percentage_error,1.09
51159,1Z000051159,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-12-02,9.38,8.29,1.09,rate_variance,1.09
204773,1Z000204773,Cascade Supplements,RegionalGrid,RGX_REGIONAL,2025-03-12,21.82,20.72,1.1,rate_variance,1.09
247787,1Z000247787,Harbor Home Goods,ContinentalParcel,CPX_GROUND,2025-09-18,21.39,20.31,1.08,rate_variance,1.09
140584,1Z000140584,Verity Beauty,RegionalGrid,RGX_REGIONAL,2025-06-06,36.54,35.46,1.08,rate_variance,1.08
168950,1Z000168950,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-07-25,10.91,9.83,1.08,weight_discrepancy,1.08
76947,1Z000076947,Harbor Home Goods,ContinentalParcel,CPX_GROUND,2025-06-26,29.73,28.65,1.08,fuel_percentage_error,1.08
12629,1Z000012629,Northwind Apparel,NationalExpress,NEX_GROUND,2025-02-12,23.51,22.43,1.08,rate_variance,1.08
229876,1Z000229876,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-01-23,25.13,24.05,1.08,fuel_percentage_error,1.08
126995,1Z000126995,Northwind Apparel,NationalExpress,NEX_GROUND,2025-09-27,23.44,22.37,1.07,rate_variance,1.08
144423,1Z000144423,Northwind Apparel,RegionalGrid,RGX_REGIONAL,2025-06-23,14.04,12.96,1.08,rate_variance,1.08
206052,1Z000206052,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-12-13,20.47,19.1,1.37,rate_variance,1.08
182312,1Z000182312,Northwind Apparel,NationalExpress,NEX_GROUND,2025-11-27,17.38,16.02,1.36,rate_variance,1.08
83569,1Z000083569,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-05-16,9.37,8.29,1.08,rate_variance,1.08
63791,1Z000063791,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-06-22,20.04,18.95,1.09,rate_variance,1.08
102845,1Z000102845,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-06-30,17.91,16.82,1.09,rate_variance,1.08
17614,1Z000017614,Northwind Apparel,PostalDirect,PSD_ECONOMY,2025-10-25,8.52,7.44,1.08,rate_variance,1.08
246555,1Z000246555,Northwind Apparel,RegionalGrid,RGX_REGIONAL,2025-07-04,13.45,12.37,1.08,rate_variance,1.08
225370,1Z000225370,Northwind Apparel,PostalDirect,PSD_ECONOMY,2025-04-21,8.52,7.44,1.08,rate_variance,1.08
197979,1Z000197979,Northwind Apparel,NationalExpress,NEX_GROUND,2025-02-06,15.95,14.88,1.07,rate_variance,1.08
73394,1Z000073394,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-06-26,10.91,9.83,1.08,weight_discrepancy,1.08
151605,1Z000151605,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-07-23,12.14,11.06,1.08,rate_variance,1.08
163083,1Z000163083,Northwind Apparel,RegionalGrid,RGX_REGIONAL,2025-10-27,15.93,14.58,1.35,rate_variance,1.08
27914,1Z000027914,Northwind Apparel,PostalDirect,PSD_ECONOMY,2025-11-16,11.13,10.05,1.08,rate_variance,1.08
244460,1Z000244460,Northwind Apparel,PostalDirect,PSD_ECONOMY,2025-11-02,11.03,9.95,1.08,rate_variance,1.08
241647,1Z000241647,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-08-26,10.91,9.83,1.08,weight_discrepancy,1.08
213378,1Z000213378,Northwind Apparel,PostalDirect,PSD_ECONOMY,2025-12-22,8.86,7.78,1.08,rate_variance,1.08
211384,1Z000211384,Ironline Industrial,NationalExpress,NEX_GROUND,2025-11-27,17.66,16.58,1.08,rate_variance,1.08
248540,1Z000248540,Northwind Apparel,PostalDirect,PSD_ECONOMY,2025-10-29,10.31,9.23,1.08,rate_variance,1.08
24887,1Z000024887,Northwind Apparel,PostalDirect,PSD_ECONOMY,2025-03-18,13.86,12.78,1.08,rate_variance,1.08
26867,1Z000026867,Northwind Apparel,NationalExpress,NEX_GROUND,2025-06-11,21.9,20.81,1.09,rate_variance,1.08
27615,1Z000027615,Northwind Apparel,NationalExpress,NEX_2DAY,2025-02-11,43.4,42.32,1.08,fuel_percentage_error,1.08
207409,1Z000207409,Ironline Industrial,NationalExpress,NEX_GROUND,2025-05-15,25.89,24.81,1.08,fuel_percentage_error,1.08
92768,1Z000092768,Verity Beauty,RegionalGrid,RGX_REGIONAL,2025-11-27,17.49,16.13,1.36,rate_variance,1.08
79888,1Z000079888,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-06-14,12.82,11.75,1.07,rate_variance,1.07
112903,1Z000112903,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-03-25,21.4,20.33,1.07,rate_variance,1.07
108044,1Z000108044,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-05-09,21.93,20.85,1.08,fuel_percentage_error,1.07
193318,1Z000193318,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-06-19,21.38,20.3,1.08,rate_variance,1.07
198513,1Z000198513,Northwind Apparel,NationalExpress,NEX_GROUND,2025-11-14,20.2,18.6,1.6,rate_variance,1.07
35268,1Z000035268,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-10-23,19.93,18.59,1.34,rate_variance,1.07
221381,1Z000221381,Northwind Apparel,NationalExpress,NEX_GROUND,2025-04-22,17.04,15.97,1.07,rate_variance,1.07
154142,1Z000154142,Verity Beauty,NationalExpress,NEX_GROUND,2026-01-04,27.11,25.75,1.36,rate_variance,1.07
236180,1Z000236180,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-08-31,16.27,15.2,1.07,rate_variance,1.07
95236,1Z000095236,Northwind Apparel,NationalExpress,NEX_GROUND,2025-12-11,20.3,18.68,1.62,rate_variance,1.07
95187,1Z000095187,Verity Beauty,NationalExpress,NEX_GROUND,2025-06-28,26.07,24.99,1.08,fuel_percentage_error,1.07
201284,1Z000201284,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-03-20,9.02,7.95,1.07,rate_variance,1.07
157504,1Z000157504,Northwind Apparel,NationalExpress,NEX_GROUND,2025-02-22,17.87,16.81,1.06,rate_variance,1.07
79115,1Z000079115,Cascade Supplements,RegionalGrid,RGX_REGIONAL,2025-01-29,14.83,13.75,1.08,rate_variance,1.07
145992,1Z000145992,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-03-10,11.44,10.37,1.07,weight_discrepancy,1.07
209199,1Z000209199,Verity Beauty,NationalExpress,NEX_GROUND,2025-09-15,22.64,21.57,1.07,rate_variance,1.07
133994,1Z000133994,Northwind Apparel,PostalDirect,PSD_ECONOMY,2025-07-21,9.19,8.12,1.07,rate_variance,1.07
41428,1Z000041428,Verity Beauty,RegionalGrid,RGX_REGIONAL,2025-05-16,20.3,19.22,1.08,rate_variance,1.07
152530,1Z000152530,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-10-05,17.77,16.69,1.08,rate_variance,1.07
153675,1Z000153675,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-06-12,11.44,10.37,1.07,weight_discrepancy,1.07
249745,1Z000249745,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-01-13,11.44,10.37,1.07,weight_discrepancy,1.07
226534,1Z000226534,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-02-16,10.75,9.68,1.07,rate_variance,1.07
188331,1Z000188331,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-07-11,11.44,10.37,1.07,weight_discrepancy,1.07
137825,1Z000137825,Northwind Apparel,PostalDirect,PSD_ECONOMY,2025-11-07,11.12,10.05,1.07,rate_variance,1.07
134888,1Z000134888,Northwind Apparel,RegionalGrid,RGX_REGIONAL,2025-06-26,19.69,18.61,1.08,rate_variance,1.07
38767,1Z000038767,Northwind Apparel,NationalExpress,NEX_GROUND,2025-04-20,17.93,16.86,1.07,rate_variance,1.07
234518,1Z000234518,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-03-18,10.06,8.99,1.07,rate_variance,1.07
173913,1Z000173913,Cascade Supplements,RegionalGrid,RGX_REGIONAL,2025-11-15,17.84,16.48,1.36,rate_variance,1.07
239554,1Z000239554,Verity Beauty,RegionalGrid,RGX_REGIONAL,2025-08-09,16.23,15.17,1.06,rate_variance,1.06
220196,1Z000220196,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-08-20,12.23,11.17,1.06,rate_variance,1.06
194943,1Z000194943,Cascade Supplements,NationalExpress,NEX_GROUND,2025-12-03,20.03,18.69,1.34,rate_variance,1.06
195147,1Z000195147,Northwind Apparel,NationalExpress,NEX_GROUND,2025-11-20,18.04,16.71,1.33,rate_variance,1.06
130682,1Z000130682,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-06-16,12.12,11.06,1.06,rate_variance,1.06
92539,1Z000092539,Northwind Apparel,RegionalGrid,RGX_REGIONAL,2025-04-20,14.03,12.97,1.06,rate_variance,1.06
161814,1Z000161814,Verity Beauty,NationalExpress,NEX_GROUND,2025-11-19,28.73,27.4,1.33,rate_variance,1.06
46110,1Z000046110,Northwind Apparel,NationalExpress,NEX_GROUND,2025-10-28,26.98,25.65,1.33,rate_variance,1.06
145065,1Z000145065,Lumen Electronics,RegionalGrid,RGX_REGIONAL,2025-11-06,9.28,8.21,1.07,weight_discrepancy,1.06
211684,1Z000211684,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-07-02,21.27,20.2,1.07,rate_variance,1.06
153230,1Z000153230,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-03-24,22.99,21.93,1.06,rate_variance,1.06
83000,1Z000083000,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-11-13,12.18,11.13,1.05,weight_discrepancy,1.06
13130,1Z000013130,Lumen Electronics,ContinentalParcel,CPX_SAVER,2025-04-23,20.21,19.15,1.06,fuel_percentage_error,1.06
184830,1Z000184830,Ironline Industrial,ContinentalParcel,CPX_GROUND,2025-11-30,13.75,12.7,1.05,weight_discrepancy,1.06
121291,1Z000121291,Verity Beauty,NationalExpress,NEX_GROUND,2025-11-08,17.6,16.27,1.33,weight_discrepancy,1.06
1741,1Z000001741,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-11-09,10.73,9.68,1.05,rate_variance,1.05
201869,1Z000201869,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-10-03,45.76,44.71,1.05,fuel_percentage_error,1.05
94325,1Z000094325,Northwind Apparel,PostalDirect,PSD_ECONOMY,2025-01-22,11.2,10.15,1.05,weight_discrepancy,1.05
207731,1Z000207731,Harbor Home Goods,NationalExpress,NEX_GROUND,2025-04-10,29.66,28.62,1.04,rate_variance,1.05
114391,1Z000114391,Ironline Industrial,RegionalGrid,RGX_REGIONAL,2025-05-12,18.08,17.03,1.05,weight_discrepancy,1.05
75408,1Z000075408,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-08-12,21.25,20.2,1.05,rate_variance,1.05
216105,1Z000216105,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-10-02,10.04,8.99,1.05,rate_variance,1.05
18363,1Z000018363,Cascade Supplements,RegionalGrid,RGX_REGIONAL,2025-04-28,19.48,18.44,1.04,weight_discrepancy,1.05
24108,1Z000024108,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-01-28,11.22,10.17,1.05,rate_variance,1.05
205730,1Z000205730,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-06-03,25.14,24.09,1.05,fuel_percentage_error,1.05
145181,1Z000145181,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-01-23,25.84,24.79,1.05,rate_variance,1.05
134039,1Z000134039,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-10-28,10.48,9.43,1.05,rate_variance,1.05
62212,1Z000062212,Northwind Apparel,PostalDirect,PSD_ECONOMY,2026-01-06,11.73,10.68,1.05,weight_discrepancy,1.05
33187,1Z000033187,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-08-15,18.87,17.83,1.04,rate_variance,1.05
84132,1Z000084132,Northwind Apparel,PostalDirect,PSD_ECONOMY,2025-04-29,11.73,10.68,1.05,weight_discrepancy,1.05
33742,1Z000033742,Northwind Apparel,NationalExpress,NEX_GROUND,2026-01-03,20.02,18.69,1.33,weight_discrepancy,1.05
60197,1Z000060197,Lumen Electronics,RegionalGrid,RGX_REGIONAL,2025-10-02,8.81,7.76,1.05,weight_discrepancy,1.05
123313,1Z000123313,Lumen Electronics,ContinentalParcel,CPX_SAVER,2025-05-05,28.1,27.04,1.06,fuel_percentage_error,1.05
37254,1Z000037254,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-11-02,26.58,25.27,1.31,weight_discrepancy,1.05
166061,1Z000166061,Northwind Apparel,PostalDirect,PSD_ECONOMY,2025-03-17,10.28,9.23,1.05,rate_variance,1.05
139328,1Z000139328,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-05-30,10.04,8.99,1.05,rate_variance,1.05
221795,1Z000221795,Lumen Electronics,RegionalGrid,RGX_REGIONAL,2025-09-09,15.7,14.65,1.05,weight_discrepancy,1.05
59805,1Z000059805,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-04-10,19.07,18.03,1.04,weight_discrepancy,1.05
236761,1Z000236761,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-06-24,19.06,18.01,1.05,rate_variance,1.05
236476,1Z000236476,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-08-09,15.5,14.44,1.06,rate_variance,1.05
208302,1Z000208302,Ironline Industrial,NationalExpress,NEX_GROUND,2025-05-26,17.99,16.94,1.05,rate_variance,1.05
104682,1Z000104682,Northwind Apparel,NationalExpress,NEX_GROUND,2025-01-11,22.71,21.41,1.3,rate_variance,1.05
152238,1Z000152238,Lumen Electronics,RegionalGrid,RGX_REGIONAL,2025-04-17,21.85,20.79,1.06,weight_discrepancy,1.05
7124,1Z000007124,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-12-06,23.25,21.93,1.32,weight_discrepancy,1.04
57034,1Z000057034,Ironline Industrial,NationalExpress,NEX_2DAY,2025-09-07,33.4,32.35,1.05,fuel_percentage_error,1.04
7146,1Z000007146,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-11-20,26.25,24.92,1.33,weight_discrepancy,1.04
118027,1Z000118027,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-05-22,27.42,26.38,1.04,dim_misapplication,1.04
219662,1Z000219662,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-04-30,8.64,7.6,1.04,weight_discrepancy,1.04
146690,1Z000146690,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-02-28,18.93,17.89,1.04,weight_discrepancy,1.04
55952,1Z000055952,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-12-27,19.85,18.52,1.33,rate_variance,1.04
80408,1Z000080408,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-10-17,8.64,7.6,1.04,weight_discrepancy,1.04
214898,1Z000214898,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-11-09,20.6,19.27,1.33,weight_discrepancy,1.04
127745,1Z000127745,Northwind Apparel,NationalExpress,NEX_GROUND,2025-04-07,23.58,22.55,1.03,weight_discrepancy,1.04
233875,1Z000233875,Verity Beauty,PostalDirect,PSD_ECONOMY,2025-02-08,10.72,9.68,1.04,rate_variance,1.04
172629,1Z000172629,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-09-22,18.92,17.88,1.04,weight_discrepancy,1.04
2016,1Z000002016,Cascade Supplements,ContinentalParcel,CPX_GROUND,2025-06-12,21.66,20.62,1.04,dim_misapplication,1.04
133439,1Z000133439,Ironline Industrial,NationalExpress,NEX_GROUND,2025-02-21,29.39,28.35,1.04,fuel_percentage_error,1.04
200951,1Z000200951,Lumen Electronics,ContinentalParcel,CPX_GROUND,2025-05-07,16.82,15.78,1.04,weight_discrepancy,1.04
